customer_id,name,email,quality_score,total_transactions,successful_transactions,failed_transactions,average_transaction_value,lifetime_value
1474,Michael Davis,bailey79@example.com,0.874,4,3,1,2754.17,8262.5
1475,Laura Stone,harrisgregory@example.org,0.813,6,4,2,2352.16,9408.65
1476,April Jones,staceybarnett@example.com,0.741,23,17,6,2379.66,40454.28
1477,Diana Olson,fwilson@example.net,0.435,27,11,16,3511.83,38630.12
1478,Monique Rodgers,christineclark@example.com,0.925,21,19,2,1337.51,25412.61
1479,James Cortez,kendramccall@example.org,0.626,27,16,11,403.21,6451.29
1480,Dr. Cassandra Mercado DVM,jose42@example.com,0.461,26,11,15,1362.54,14987.94
1481,Casey Johnson,iwise@example.net,0.852,15,12,3,2286.36,27436.26
1482,Richard Parks,bettytran@example.com,0.724,48,34,14,1544.64,52517.89
1483,Diana Barker,collierchristopher@example.org,0.812,16,12,4,2029.28,24351.39
1484,Cassandra Lee,lphillips@example.com,0.433,47,20,27,4984.03,99680.57
1485,Brent Willis,ncampbell@example.com,0.591,48,28,20,4262.33,119345.14
1486,Marc Brooks,zpatel@example.net,0.592,36,21,15,4017.04,84357.83
1487,Jesse Lang,mnorman@example.org,0.658,5,3,2,4403.44,13210.33
1488,Patricia Glenn,tholt@example.net,0.783,8,6,2,507.61,3045.64
1489,Sara Hawkins,esullivan@example.net,0.862,7,6,1,1886.51,11319.05
1490,Maria Curtis,zachary61@example.com,0.862,24,20,4,679.67,13593.46
1491,Cory Cruz,larrydelgado@example.com,0.498,18,8,10,3157.84,25262.75
1492,Alexander Arnold,connerkimberly@example.org,0.762,16,12,4,3824.33,45891.93
1493,Brenda Russell,john81@example.com,0.851,48,40,8,4550.68,182027.16
1494,Nicholas Caldwell,josephthomas@example.net,0.595,6,3,3,1690.88,5072.65
1495,Tyrone Rosales,uwilliams@example.org,0.9,3,2,1,479.83,959.65
1496,John Diaz,morgan90@example.org,0.639,26,16,10,1296.36,20741.81
1497,Cindy Rice,mosborne@example.com,0.537,44,23,21,1062.12,24428.8
1498,Maria Perez,matthewwood@example.com,0.551,21,11,10,1131.17,12442.88
1499,Cynthia Cross,jasmineglenn@example.org,0.952,32,30,2,3153.1,94592.86
1500,Patricia Dickson,sandylee@example.org,0.932,12,11,1,562.66,6189.28
1501,Collin Medina,zmorales@example.com,0.912,36,32,4,341.49,10927.57
1502,Jason Zimmerman,hamiltonkatelyn@example.org,0.598,16,9,7,1476.68,13290.08
1503,Brittney Pitts,flee@example.com,0.8,27,21,6,2790.16,58593.28
1504,Jennifer Smith,cooperpaul@example.net,0.97,3,2,1,2887.49,5774.97
1505,Ashley Rivera,madams@example.com,0.827,21,17,4,460.5,7828.53
1506,Victor Skinner,ericarollins@example.com,0.56,49,27,22,729.89,19707.09
1507,Thomas Velazquez,murphychristine@example.org,0.659,38,25,13,4203.8,105095.05
1508,Lisa Moreno,mayjamie@example.net,0.577,13,7,6,4755.58,33289.07
1509,Allison Martin,jasondavis@example.com,0.455,34,15,19,1511.98,22679.68
1510,Frank Fox,parkerfrank@example.net,0.874,22,19,3,3682.73,69971.82
1511,Stephanie Scott,tonynguyen@example.com,0.558,23,12,11,4866.4,58396.8
1512,Brenda Gallegos,jennifer05@example.com,0.765,14,10,4,1729.75,17297.47
1513,Kayla Richards,morganjohn@example.net,0.933,10,9,1,2024.94,18224.42
1514,Eric Mcdowell,elizabeth43@example.org,0.647,21,13,8,2351.49,30569.43
1515,Heather Mccoy,brianmcconnell@example.net,0.932,45,41,4,4564.47,187143.36
1516,Jenna Castaneda,elizabethjames@example.com,0.403,33,13,20,1193.53,15515.95
1517,Lisa Casey,manderson@example.com,0.733,10,7,3,237.36,1661.54
1518,Jessica Ross,ytucker@example.com,0.649,16,10,6,2615.67,26156.67
1519,Taylor Campbell,daniellegonzales@example.com,0.413,28,11,17,3305.94,36365.3
1520,Monica Coleman,hansonkatherine@example.com,0.682,48,32,16,4905.99,156991.65
1521,Kenneth Price,williamserika@example.org,0.69,48,33,15,564.18,18618.07
1522,Tina Parks,michaelray@example.com,0.898,48,43,5,1525.21,65584.17
1523,Ashley Mitchell,meyersdale@example.org,0.784,27,21,6,1566.13,32888.71
1524,Gene Walsh,matthew60@example.com,0.458,34,15,19,575.72,8635.76
1525,Kenneth Wood,moorewilliam@example.net,0.579,11,6,5,3244.37,19466.2
1526,John Smith,oali@example.org,0.683,32,21,11,1593.41,33461.69
1527,Amy Rivers,bethanysanchez@example.com,0.899,12,10,2,4781.35,47813.49
1528,Dennis Frazier,michael07@example.org,0.296,42,12,30,1520.61,18247.36
1529,Kyle Costa,pricemorgan@example.org,0.79,49,38,11,3515.36,133583.87
1530,Shawn Carey,xclark@example.org,0.934,26,24,2,4247.66,101943.79
1531,Lindsey Fleming,mendozacynthia@example.com,0.476,1,0,1,446.4,0.0
1532,Joseph Love,oedwards@example.com,0.502,10,5,5,951.91,4759.54
1533,Steven Bradford,michael23@example.com,0.91,13,11,2,4730.19,52032.05
1534,Richard Woodard,amanda98@example.net,0.695,40,27,13,3367.05,90910.43
1535,Tonya Smith,jessica12@example.com,0.469,23,10,13,2002.39,20023.93
1536,Charles Davis,hruiz@example.net,0.847,9,7,2,2695.99,18871.94
1537,Johnny Shannon,sfleming@example.com,0.671,15,10,5,4106.38,41063.8
1538,Kimberly Rush,victoriaday@example.org,0.433,24,10,14,2140.26,21402.56
1539,Spencer Sanchez,pwatts@example.net,0.826,24,19,5,1114.19,21169.68
1540,Katherine Butler,kingbrittany@example.org,0.833,3,2,1,2900.68,5801.35
1541,Christopher Jackson,lori05@example.org,0.737,37,27,10,3504.19,94613.25
1542,Mark Murphy,mccartykim@example.org,0.811,38,30,8,288.92,8667.54
1543,Gary Hall,wreed@example.net,0.709,10,7,3,648.65,4540.52
1544,Roger Thomas,christinelong@example.org,0.59,29,17,12,3031.21,51530.49
1545,Timothy Goodman,alan53@example.org,0.82,10,8,2,3555.71,28445.68
1546,Kimberly Ingram,jermainerichards@example.org,0.61,3,1,2,4122.84,4122.84
1547,Jennifer Turner,holly54@example.org,0.471,22,10,12,766.66,7666.62
1548,Heather Nelson,harrisjustin@example.com,0.817,19,15,4,2385.53,35782.93
1549,Danielle Decker,karenjohnston@example.org,0.399,2,0,2,4750.66,0.0
1550,Margaret Reed,mthompson@example.net,0.845,17,14,3,558.38,7817.26
1551,Scott Cole,efranklin@example.net,0.649,1,0,1,4210.74,0.0
1552,Joseph Boone,davidwelch@example.org,0.656,21,13,8,1193.2,15511.57
1553,Dylan Pitts,angela85@example.org,0.6,47,28,19,3947.52,110530.48
1554,Christopher Rodriguez,ysmith@example.org,0.896,22,19,3,4836.03,91884.5
1555,Eric Carter,carolharvey@example.com,0.609,40,24,16,904.65,21711.55
1556,Kelli Jackson,judith30@example.com,0.704,25,17,8,3648.61,62026.35
1557,Christopher Gomez,amysaunders@example.org,0.481,46,22,24,982.0,21603.99
1558,Tracy Lucas,paul50@example.org,0.969,36,34,2,864.22,29383.38
1559,Nathaniel Wood,jamesmiranda@example.net,0.467,18,8,10,3687.61,29500.89
1560,Mark James,emily18@example.com,0.86,38,32,6,358.29,11465.26
1561,Valerie Wilson,ysalas@example.org,0.653,14,9,5,1672.61,15053.51
1562,Nathaniel King,jonathan15@example.com,0.71,4,2,2,4929.3,9858.59
1563,Chris Bryant,imiller@example.org,0.737,9,6,3,209.27,1255.64
1564,William Jensen,barnesamanda@example.org,0.637,8,5,3,3243.46,16217.32
1565,David Arnold,johnsonmelissa@example.net,0.862,19,16,3,2760.3,44164.73
1566,Richard Powell,brianbryant@example.org,0.511,36,18,18,1953.17,35157.1
1567,Lori Russell,jennawilliams@example.com,0.92,20,18,2,3362.56,60526.08
1568,Rose Mcdowell,brittanyjohnston@example.org,0.697,20,13,7,2683.53,34885.84
1569,Christopher Bush,drewmyers@example.com,0.681,30,20,10,4863.12,97262.48
1570,Robert Campbell,christinedudley@example.org,0.819,7,5,2,3201.02,16005.08
1571,Michael Fuller,johnspatricia@example.org,0.613,27,16,11,1608.3,25732.82
1572,Savannah Dominguez,kristenle@example.com,0.698,42,29,13,1894.42,54938.26
1573,Christopher Garza,jpacheco@example.net,0.746,19,14,5,4903.93,68655.07
1574,Robert Tyler,garciakayla@example.com,0.608,2,1,1,2164.86,2164.86
1575,Sean Cook,ppatel@example.org,0.9,46,41,5,1611.39,66067.01
1576,Erin Simpson MD,eholland@example.com,0.613,28,17,11,3300.57,56109.64
1577,Rebekah Lewis,cynthiawood@example.com,0.79,8,6,2,1812.66,10875.94
1578,Calvin Gomez,samanthaking@example.net,0.868,6,5,1,4068.88,20344.4
1579,David Brown,hallnancy@example.net,0.644,28,18,10,1185.31,21335.5
1580,Dr. Valerie Hess MD,austin58@example.net,0.558,23,12,11,479.21,5750.46
1581,David Rhodes,tiffany12@example.org,0.912,34,31,3,2900.81,89925.23
1582,Dawn Figueroa,dhinton@example.org,0.417,48,19,29,1620.45,30788.48
1583,John Mack,barnessergio@example.org,0.654,16,10,6,4011.49,40114.91
1584,Mercedes Brown,briana65@example.com,0.675,36,24,12,2188.68,52528.32
1585,Gwendolyn Preston MD,zdrake@example.com,0.473,23,10,13,4559.31,45593.1
1586,Vincent French,christophergonzales@example.com,0.936,22,20,2,4749.62,94992.34
1587,Joshua Webster,turnerkimberly@example.net,0.893,49,43,6,3103.72,133459.78
1588,Tyler Farley,collinsbradley@example.com,0.888,47,41,6,3497.05,143379.18
1589,Ashley Colon,ibyrd@example.com,0.645,18,11,7,214.98,2364.82
1590,Miranda Mccann,reneecontreras@example.com,0.527,39,20,19,4155.11,83102.12
1591,Rhonda Flores,hswanson@example.org,0.658,34,22,12,2654.89,58407.68
1592,Scott West,michaelmathews@example.net,0.339,20,6,14,4026.34,24158.07
1593,Eric Shaw,pattonsarah@example.com,0.578,41,23,18,1323.34,30436.71
1594,Michael Duffy PhD,garzajennifer@example.net,0.744,38,28,10,1939.67,54310.78
1595,Kenneth Thomas,foxtimothy@example.org,0.96,11,10,1,2925.57,29255.75
1596,Mary Hall,jlopez@example.net,0.764,34,25,9,2529.66,63241.39
1597,David Bradley,torresrandy@example.org,0.72,20,14,6,3392.64,47496.93
1598,Gabriela Taylor MD,amylong@example.com,0.759,47,35,12,1608.27,56289.47
1599,Erik Johnson,williamsstephanie@example.com,0.806,42,33,9,2528.35,83435.4
1600,Savannah Sweeney,bray@example.org,0.856,37,31,6,1401.18,43436.65
1601,Chelsea Hudson,robert96@example.org,0.855,27,23,4,2487.8,57219.31
1602,Daniel Graham,qblack@example.com,0.771,48,37,11,3862.25,142903.36
1603,Andrea Calhoun,wanthony@example.com,0.752,31,23,8,267.58,6154.39
1604,Eric Mcdaniel,qgraves@example.org,0.911,26,23,3,3796.33,87315.69
1605,Kayla Lester,christensenjoseph@example.net,0.74,16,11,5,4578.7,50365.72
1606,Shannon Morris,lauraorozco@example.net,0.542,49,26,23,4882.73,126951.07
1607,John Jones,ijohns@example.net,0.889,45,40,5,678.71,27148.35
1608,Eugene Walker,anthony43@example.net,0.697,8,5,3,2452.59,12262.96
1609,Brandon Tyler III,whiterichard@example.com,0.726,16,11,5,4447.4,48921.35
1610,Andrea Diaz,twells@example.org,0.566,45,25,20,1101.09,27527.37
1611,Brent Stewart,nstein@example.net,0.615,8,4,4,3573.4,14293.59
1612,Cassie Harris,stephaniebruce@example.net,0.604,35,21,14,4491.46,94320.7
1613,Jennifer Graves,linda47@example.net,0.405,36,14,22,3238.54,45339.54
1614,Randy Cabrera,justin49@example.com,0.457,15,6,9,3651.16,21906.98
1615,James Osborn,hrasmussen@example.net,0.464,20,9,11,3835.02,34515.17
1616,Mr. Alex Koch,toddhardy@example.com,0.782,9,7,2,4897.18,34280.23
1617,Kathy Smith,andersonchelsea@example.com,0.657,36,23,13,1007.08,23162.78
1618,Gina Mueller,paularcher@example.net,0.696,20,13,7,1268.5,16490.47
1619,Jamie Rodriguez,ericharvey@example.com,0.944,17,16,1,2869.05,45904.83
1620,Michele Morris,jon16@example.net,0.456,32,14,18,4798.99,67185.85
1621,Samuel Thomas,brendalang@example.net,0.641,2,1,1,4264.56,4264.56
1622,Amy Phillips,jennifermiller@example.com,0.884,4,3,1,3201.04,9603.13
1623,Laurie Garcia,anthonypreston@example.org,0.908,13,11,2,2452.65,26979.2
1624,Michael Graves,gutierrezcindy@example.org,0.514,27,13,14,4302.78,55936.16
1625,Joanna Scott,kristi69@example.net,0.829,48,39,9,454.98,17744.18
1626,Courtney Levy,xrubio@example.com,0.916,17,15,2,829.38,12440.73
1627,Jordan Clark,melissajackson@example.com,0.618,22,13,9,4594.29,59725.76
1628,Ashley Lee,floresjennifer@example.com,0.958,22,21,1,2416.81,50752.91
1629,Carlos Gomez,michelleliu@example.com,0.66,15,9,6,3860.73,34746.59
1630,Suzanne James,gonzalezangela@example.org,0.327,39,12,27,2785.2,33422.4
1631,James Morris,andersonsteven@example.org,0.836,47,39,8,4398.57,171544.21
1632,Jessica Carlson,garrettcrystal@example.com,0.75,36,27,9,3463.9,93525.22
1633,William Smith,mcphersonjessica@example.com,0.682,23,15,8,1324.13,19862.0
1634,James Osborn,sullivanamy@example.org,0.574,5,2,3,4817.49,9634.99
1635,Miranda Morris,leelisa@example.org,0.627,23,14,9,4285.8,60001.14
1636,Kayla Smith,oconnorjason@example.com,0.75,29,21,8,3188.08,66949.6
1637,Abigail Long,janetownsend@example.net,0.964,3,2,1,1343.78,2687.56
1638,Ashley White,dustinjohnson@example.org,0.362,1,0,1,1456.41,0.0
1639,Michael Fox,kelleyjames@example.com,0.439,6,2,4,4849.72,9699.44
1640,Vincent Bush,krauselisa@example.net,0.813,7,5,2,2821.27,14106.37
1641,Scott Mccoy,karenhoover@example.net,0.918,31,28,3,822.86,23040.04
1642,Dr. Keith Rodriguez,plozano@example.org,0.656,21,13,8,1413.98,18381.7
1643,Vincent Miller,carlos85@example.org,0.8,30,24,6,2606.7,62560.87
1644,Jeffrey Martin,livingstonrachel@example.net,0.676,6,4,2,624.5,2498.0
1645,Jason Manning Jr.,zachary37@example.com,0.797,19,15,4,4900.46,73506.85
1646,Kelly Clark,omendez@example.net,0.905,28,25,3,3007.96,75199.01
1647,Jennifer Lewis,walkermatthew@example.com,0.722,33,23,10,718.99,16536.82
1648,David Carroll,escott@example.net,0.671,11,7,4,3356.33,23494.3
1649,Melissa Davis,warren15@example.org,0.61,36,21,15,2812.07,59053.56
1650,Bobby Davis,melaniepreston@example.com,0.795,3,2,1,1966.33,3932.66
1651,James Dunn,epotter@example.org,0.813,31,25,6,4559.64,113991.03
1652,Riley Figueroa,vbrown@example.org,0.777,44,34,10,585.62,19910.98
1653,Diane Baker,wjohnson@example.net,0.485,16,7,9,337.43,2362.01
1654,Jamie Watts,jeffery21@example.com,0.795,15,11,4,2843.57,31279.25
1655,Dawn West,masonlarry@example.net,0.946,19,17,2,998.79,16979.41
1656,Brandy Johnson,gpittman@example.net,0.534,30,16,14,2131.74,34107.79
1657,Sandra Ortiz,harrisjeffrey@example.net,0.846,14,11,3,4651.63,51167.93
1658,Luis Moss,yallen@example.org,0.162,14,2,12,4141.33,8282.66
1659,Gerald Young,ericrice@example.net,0.679,38,25,13,952.2,23805.12
1660,Danielle Ford,gregoryvalentine@example.net,0.58,33,19,14,210.28,3995.25
1661,John Obrien,uyoung@example.org,0.868,21,18,3,1952.12,35138.19
1662,Joseph Martin,reynoldslauren@example.org,0.908,26,23,3,4018.22,92419.0
1663,Darren Houston,huanggeorge@example.net,0.672,43,28,15,4488.53,125678.8
1664,Andrew Spence,daniel97@example.org,0.793,8,6,2,4755.09,28530.55
1665,Ricky Combs,charlesharvey@example.com,0.913,32,29,3,1576.62,45721.97
1666,John Williams,codyreed@example.org,0.833,11,9,2,934.94,8414.5
1667,Jennifer Davis,jeffreyrodriguez@example.com,0.644,47,30,17,2901.92,87057.57
1668,Yesenia Lewis,kellytravis@example.org,0.856,45,38,7,3549.43,134878.18
1669,Kenneth Booth,youngdavid@example.com,0.464,38,17,21,2502.9,42549.34
1670,Charles Webb,paul62@example.net,0.611,43,26,17,4265.23,110895.94
1671,Hannah Powell,scotttammy@example.com,0.697,29,20,9,4557.87,91157.5
1672,Ashley Martinez,dhughes@example.com,0.749,39,29,10,4149.2,120326.8
1673,Michael Jones,smithgary@example.com,0.659,30,19,11,3637.25,69107.73
1674,Christopher James,lynchtina@example.org,0.928,18,16,2,3080.87,49293.97
1675,Brittany Collins,phillip25@example.org,0.832,46,38,8,1408.58,53526.21
1676,Kristy Manning,kellyandrew@example.org,0.729,14,10,4,298.36,2983.62
1677,Kenneth Holmes,amanda87@example.net,0.791,40,31,9,1930.56,59847.3
1678,Charles Brown,ryankatherine@example.org,0.535,19,10,9,1200.13,12001.32
1679,Nichole Rivera,melvin28@example.org,0.814,48,39,9,1906.1,74337.75
1680,Austin Adams,owalsh@example.org,0.914,30,27,3,3111.32,84005.75
1681,Diana Robinson,nreed@example.org,0.55,49,26,23,1330.26,34586.83
1682,Teresa Weaver,kendramartinez@example.net,0.888,45,39,6,2420.3,94391.85
1683,Daniel Hicks,carlacook@example.com,0.777,41,31,10,1726.45,53519.84
1684,Deborah Morales,melaniebonilla@example.net,0.492,16,7,9,522.55,3657.84
1685,Crystal Le,john09@example.com,0.867,15,13,2,3305.34,42969.47
1686,James Perez,tracyhansen@example.net,0.887,26,23,3,4718.04,108514.9
1687,Mr. Jeffery Atkinson II,austin00@example.com,0.727,30,21,9,347.76,7302.94
1688,Nicholas Mercado,frogers@example.com,0.696,48,33,15,4019.39,132639.94
1689,Shawn Bowman,ladkins@example.com,0.671,48,32,16,3742.17,119749.6
1690,Spencer Cooper,wwilkerson@example.net,0.734,23,16,7,2574.03,41184.49
1691,Miranda Williams,nhicks@example.net,0.878,23,20,3,3000.25,60005.08
1692,Melissa Compton,elizabethlarson@example.net,0.497,28,13,15,2935.92,38166.93
1693,Katherine Harding,rachael42@example.com,0.748,13,9,4,4656.91,41912.15
1694,Kimberly Curtis,baileymarisa@example.com,0.717,8,5,3,1279.4,6397.0
1695,Daniel Allen,jillianmoore@example.org,0.93,6,5,1,4153.88,20769.38
1696,Joy Rangel,powelltimothy@example.net,0.747,45,33,12,2490.37,82182.15
1697,Robert Joseph,fhenderson@example.net,0.832,30,24,6,3928.49,94283.7
1698,Katrina Clark,nina01@example.org,0.322,22,7,15,2829.15,19804.06
1699,Todd Bell,afuller@example.net,0.618,9,5,4,3374.26,16871.3
1700,Nicholas Gay,alanjohnson@example.com,0.593,14,8,6,316.02,2528.14
1701,James Chandler,stephaniechambers@example.com,0.934,9,8,1,1871.72,14973.75
1702,Melinda Olson,gmoore@example.com,0.784,39,30,9,726.96,21808.75
1703,Donna Hart,perezangela@example.org,0.728,22,16,6,2720.97,43535.53
1704,Joseph Ramos,moyerrenee@example.com,0.335,37,12,25,1660.97,19931.58
1705,Mark Moon,cody74@example.net,0.768,31,23,8,3803.89,87489.58
1706,Joshua Riggs,brownjasmine@example.com,0.679,16,10,6,2736.99,27369.91
1707,James Clark,patricia57@example.net,0.795,5,3,2,2083.74,6251.21
1708,Christopher Nelson,davequinn@example.net,0.791,47,37,10,4685.88,173377.51
1709,Belinda Hernandez,oconnelljanet@example.com,0.973,26,25,1,3631.09,90777.28
1710,Mary Smith,zstanton@example.net,0.633,7,4,3,216.26,865.05
1711,Judy Wong,howardteresa@example.net,0.827,27,22,5,3693.01,81246.13
1712,Jamie Wheeler,hnguyen@example.net,0.657,20,13,7,2923.93,38011.12
1713,Patrick Moore,mendozalauren@example.net,0.687,40,27,13,3711.9,100221.31
1714,Christopher Buchanan,vargasvicki@example.net,0.798,18,14,4,1681.12,23535.67
1715,Joanna Thompson,yhartman@example.net,0.857,32,27,5,2493.88,67334.63
1716,Patricia Walker,juliewalker@example.org,0.428,1,0,1,1465.64,0.0
1717,Dr. Michelle Dunn,nielsenbenjamin@example.org,0.809,35,28,7,3378.49,94597.78
1718,Christina Sanchez,simsmelissa@example.net,0.88,25,21,4,4868.07,102229.46
1719,Billy Henry,davispatricia@example.net,0.917,10,9,1,1485.66,13370.9
1720,Kaitlin Crawford,david45@example.org,0.674,33,22,11,3243.2,71350.48
1721,Brandon Carpenter,fclark@example.net,0.854,25,21,4,4311.53,90542.07
1722,James Figueroa,daniel96@example.com,0.849,13,11,2,993.92,10933.17
1723,Elizabeth Wilson,josephlynch@example.net,0.543,19,10,9,288.59,2885.95
1724,Robert Dalton,nicole12@example.org,0.637,42,26,16,3109.73,80852.95
1725,Jason Collins,richardmiller@example.com,0.785,46,36,10,2593.44,93363.87
1726,Jeanette Hernandez,jennifer78@example.org,0.5,37,18,19,1897.03,34146.62
1727,Sarah Reynolds,lisawilliams@example.net,0.915,37,33,4,210.48,6945.96
1728,Dr. Jamie Reid,kellerluis@example.org,0.617,20,12,8,4011.98,48143.77
1729,Ashley Alvarez,elizabethbarnes@example.org,0.802,42,33,9,3236.45,106802.77
1730,Jeremy Walls,pittmankirk@example.net,0.797,9,7,2,1826.89,12788.26
1731,Tracy Powell,gburton@example.org,0.683,39,26,13,289.08,7516.08
1732,James Vang,jmolina@example.net,0.635,11,6,5,4723.25,28339.49
1733,Carol Guzman,meadowsdenise@example.com,0.88,5,4,1,1741.96,6967.82
1734,Haley Henry,dan52@example.net,0.735,32,23,9,4470.73,102826.78
1735,John Le,lisafitzpatrick@example.net,0.523,18,9,9,2158.36,19425.23
1736,Jennifer Lee,danablack@example.org,0.437,38,16,22,2716.44,43463.01
1737,Elizabeth Cole,ebrown@example.com,0.745,46,34,12,4023.95,136814.38
1738,Jesse Nguyen,crojas@example.org,0.823,8,6,2,4302.12,25812.7
1739,Christopher Spencer,laurabanks@example.net,0.827,20,16,4,835.19,13362.99
1740,James Mason,dlester@example.net,0.674,41,27,14,4315.17,116509.69
1741,Shannon Huang,andrewhernandez@example.com,0.859,32,27,5,2651.8,71598.65
1742,Zachary Henry,fphillips@example.net,0.261,17,4,13,2275.75,9102.99
1743,Michelle Fritz,qwhite@example.net,0.601,16,9,7,2466.55,22198.95
1744,Scott Anderson,ogray@example.com,0.503,14,7,7,4674.38,32720.63
1745,Matthew Buchanan,richardhopkins@example.com,0.701,24,16,8,3046.34,48741.52
1746,Michelle Snow,christina84@example.com,0.621,45,27,18,641.1,17309.73
1747,Lucas Medina,lauren85@example.org,0.525,49,25,24,2574.17,64354.16
1748,Jade Williams,zmoody@example.net,0.637,4,2,2,3122.04,6244.08
1749,Daniel Reed,lopezchristine@example.net,0.846,18,15,3,3175.84,47637.57
1750,Cathy Barnett MD,olsonwendy@example.org,0.848,30,25,5,1759.16,43978.89
1751,Robert Chang,romerogabriel@example.org,0.929,42,39,3,4064.05,158498.12
1752,Jennifer Rice,dhernandez@example.org,0.698,29,20,9,1121.8,22436.03
1753,Anna Smith,rwalters@example.net,0.524,11,5,6,4836.77,24183.87
1754,Jamie Bauer,aprilcook@example.org,0.606,31,18,13,1023.31,18419.56
1755,Jessica Peterson,felicia21@example.org,0.465,36,16,20,3372.8,53964.82
1756,Samantha Stein,uarnold@example.org,0.579,30,17,13,996.21,16935.64
